person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
27,30000,3,5.0,3,0,16000,7.9,1,0.53,0,8
22,65000,3,0.0,1,0,3000,6.99,0,0.05,0,4
32,100000,0,2.0,3,2,35000,10.99,0,0.35,0,10
23,95000,0,8.0,3,2,7200,14.79,0,0.08,1,4
27,129996,0,11.0,4,0,4800,9.63,0,0.04,0,9
38,60000,3,0.0,5,2,16000,13.22,0,0.27,0,14
34,48000,0,10.0,0,0,9000,7.14,0,0.19,0,6
25,108960,0,0.0,4,2,10000,13.57,0,0.09,0,3
24,72000,0,2.0,1,4,6000,16.77,0,0.08,1,3
27,48000,3,8.0,3,2,5250,15.27,0,0.11,1,6
29,76500,0,13.0,1,0,13475,8.94,0,0.18,0,9
23,80000,0,7.0,5,1,22000,10.65,0,0.28,0,2
34,135000,0,2.0,3,0,15000,5.42,0,0.11,0,6
25,52000,0,8.0,1,2,3900,10.99,0,0.07,0,4
26,48000,0,0.0,0,2,12000,10.99,0,0.25,0,3
23,95000,3,6.0,1,1,15000,9.88,0,0.16,0,4
29,35500,3,3.0,3,1,3000,11.86,0,0.08,0,9
35,30000,3,0.0,5,1,3000,10.65,0,0.1,0,8
37,110000,3,12.0,1,1,25000,10.99,0,0.23,0,12
36,35000,2,1.0,5,1,6000,11.49,0,0.17,0,13
34,138000,0,14.0,0,1,25000,11.12,0,0.18,0,6
47,70000,3,2.0,1,2,9000,12.87,0,0.13,0,14
24,80000,3,7.0,1,4,4400,19.03,0,0.06,1,2
25,118000,0,9.0,0,0,2000,7.12,0,0.02,0,2
34,148000,3,0.0,2,1,20000,10.99,1,0.14,0,6
24,72000,0,2.0,0,0,6000,7.49,0,0.08,0,4
25,32200,3,1.0,5,3,10000,16.77,1,0.31,1,4
37,84000,3,4.0,2,1,5000,10.0,0,0.06,0,16
23,30000,3,1.0,3,1,14000,11.26,1,0.47,0,3
23,63402,3,3.0,5,2,6000,13.22,0,0.09,1,2
32,16800,3,0.0,4,2,5000,14.35,1,0.3,1,7
30,60000,3,0.0,0,1,4750,9.99,0,0.08,0,7
40,56472,3,4.0,1,1,15775,10.59,0,0.28,0,14
25,34000,0,2.0,3,3,6000,15.7,1,0.18,1,3
24,62900,3,1.0,3,3,16800,15.65,1,0.23,0,4
22,75000,3,5.0,1,1,7000,10.99,0,0.09,0,2
30,75000,0,4.0,5,1,15000,11.48,0,0.2,0,7
22,24605,2,3.0,1,2,10000,10.99,0,0.41,0,4
24,85000,0,8.0,5,2,10000,12.99,0,0.12,1,4
21,72000,3,1.0,1,2,7500,13.22,0,0.1,0,3
25,20000,3,2.0,4,3,2500,15.7,1,0.13,0,2
25,120000,0,9.0,2,1,28000,10.74,0,0.23,0,3
34,150000,0,5.0,5,1,15000,11.86,0,0.1,0,9
31,28800,3,0.0,4,2,6200,12.23,0,0.22,0,9
21,25000,3,1.0,1,1,7000,12.69,0,0.28,0,2
27,70000,3,11.0,5,1,10000,10.65,0,0.14,0,5
32,130000,0,7.0,3,1,13000,12.69,0,0.1,0,8
27,30000,3,3.0,0,0,13000,7.88,1,0.43,0,8
21,13806,3,6.0,1,2,4750,12.73,1,0.34,1,2
25,60000,2,0.0,5,1,9000,9.91,0,0.15,0,3
25,35000,3,9.0,3,0,7200,8.9,0,0.21,0,3
25,66420,0,1.0,3,1,4000,12.18,0,0.06,0,3
21,50000,0,5.0,0,0,5375,7.49,0,0.11,0,3
26,78420,0,2.0,2,1,8000,11.49,0,0.1,0,4
23,42000,3,2.0,5,0,4000,5.79,0,0.1,0,4
25,50000,0,9.0,4,2,2500,13.61,0,0.05,0,3
25,43000,0,5.0,0,0,10000,7.88,0,0.23,0,3
23,38000,3,3.0,4,0,19750,7.51,1,0.52,0,4
23,65000,3,7.0,1,1,3600,10.59,0,0.06,0,3
31,73000,0,4.0,2,5,16000,19.41,1,0.22,1,6
26,50000,0,10.0,2,1,6000,10.99,0,0.12,0,3
31,24600,3,5.0,1,2,2000,13.61,0,0.08,1,5
27,38000,3,11.0,1,1,3200,12.42,0,0.08,0,5
38,110000,2,6.0,4,2,12000,12.99,0,0.11,1,11
38,100280,0,1.0,5,1,17850,11.99,0,0.18,0,17
25,70000,0,9.0,5,1,20000,10.59,0,0.29,0,2
22,35000,2,6.0,1,0,18500,7.49,0,0.53,0,3
22,48000,0,6.0,1,0,5000,7.88,0,0.1,0,2
25,59436,0,1.0,0,0,7500,6.76,0,0.13,0,3
24,95000,3,5.0,5,1,14000,10.99,0,0.15,0,2
26,44000,3,4.0,0,3,11000,15.31,1,0.25,0,2
25,60000,3,6.0,5,1,2400,11.49,0,0.04,0,3
22,34000,3,1.0,4,2,6500,13.22,1,0.19,1,3
56,71884,2,11.0,4,1,7425,9.99,0,0.1,0,24
24,55800,0,0.0,5,0,3200,7.68,0,0.06,0,3
28,45000,0,2.0,1,0,3000,5.79,0,0.07,0,8
23,59928,2,7.0,1,0,18000,6.91,0,0.3,0,3
37,88000,0,3.0,2,1,6000,11.99,1,0.07,0,12
22,48526,0,0.0,1,1,13500,11.14,0,0.28,0,3
27,72000,0,7.0,3,0,6500,6.03,0,0.09,0,5
30,45000,3,0.0,3,1,4800,10.37,0,0.11,0,6
35,24000,0,14.0,0,0,4000,7.49,0,0.17,0,7
31,32000,0,0.0,3,2,2000,13.61,0,0.06,1,6
25,45000,0,3.0,1,1,6000,11.83,0,0.13,0,2
24,64600,3,2.0,0,0,5000,7.9,0,0.08,0,4
23,102000,2,0.0,3,3,30000,16.77,0,0.29,1,2
24,150000,0,8.0,5,2,15000,13.16,0,0.1,1,3
26,43680,3,5.0,3,1,5000,10.65,0,0.11,0,4
25,52000,0,7.0,3,0,6000,7.66,0,0.12,0,2
25,34000,0,2.0,3,2,15450,11.22,1,0.45,1,4
23,116000,3,7.0,1,0,11000,8.94,0,0.09,0,2
23,78500,0,7.0,0,0,4800,7.14,0,0.06,0,4
26,52000,3,6.0,0,2,2500,14.82,0,0.05,1,2
24,59393,0,4.0,0,1,2400,12.69,0,0.04,0,4
36,126252,3,18.0,3,0,8000,7.14,0,0.06,0,11
42,62900,0,26.0,3,2,3000,10.99,1,0.04,0,14
22,60000,0,3.0,5,0,10000,8.0,0,0.17,0,4
23,58000,3,1.0,3,1,12800,12.42,0,0.22,0,2
26,12000,2,2.0,1,0,6100,7.51,1,0.51,0,3
28,85000,3,7.0,3,1,24000,10.99,0,0.28,0,10
26,103872,3,6.0,0,6,24000,20.03,1,0.23,0,4
36,69996,3,6.0,5,1,20400,10.37,0,0.29,0,14
30,65000,0,6.0,4,0,17500,10.99,0,0.27,0,8
30,45000,3,14.0,4,0,1900,5.79,0,0.04,0,7
25,115000,0,3.0,0,2,7000,10.99,0,0.06,1,4
33,86000,0,5.0,4,3,15000,16.49,0,0.17,0,9
23,100000,1,1.0,1,1,15000,10.99,0,0.15,0,2
25,33996,3,0.0,5,0,5000,9.38,0,0.15,0,3
33,48000,2,5.0,5,1,14400,12.42,0,0.3,0,10
31,80000,3,2.0,3,0,6000,6.03,0,0.07,0,10
33,41916,0,2.0,5,1,7000,10.36,0,0.17,0,8
21,82000,3,4.0,5,3,12000,15.21,0,0.15,0,4
27,72000,0,9.0,0,0,10000,7.9,0,0.14,0,7
23,54000,3,2.0,3,1,4200,10.99,1,0.08,0,2
25,70224,0,1.0,1,2,21000,13.22,0,0.3,0,4
26,45600,0,9.0,1,2,10000,15.27,0,0.22,1,3
27,35000,3,3.0,3,1,10000,9.88,0,0.29,0,8
25,65000,3,2.0,0,1,4200,10.99,0,0.06,0,2
27,75400,0,3.0,3,0,6000,7.74,0,0.08,0,9
28,80000,0,5.0,2,2,15000,14.17,0,0.19,0,8
25,40000,3,0.0,5,1,5925,11.11,0,0.15,0,3
25,113000,0,8.0,5,1,21000,11.49,0,0.19,0,4
29,30000,0,3.0,3,1,4000,10.99,0,0.13,0,7
21,38000,3,3.0,4,1,10000,12.18,0,0.26,0,3
32,78000,3,1.0,3,1,4000,9.88,0,0.05,0,6
36,35000,0,2.0,2,0,7500,10.99,0,0.21,0,13
30,19968,3,3.0,0,4,4000,16.45,1,0.2,0,9
29,70000,3,3.0,4,3,25000,14.83,1,0.36,0,6
25,57500,3,4.0,5,2,6000,11.28,1,0.1,0,2
23,70000,3,3.0,5,2,6600,12.84,0,0.09,1,3
25,113000,3,8.0,0,1,14400,11.71,1,0.13,0,4
32,58000,3,3.0,3,1,10000,10.96,0,0.17,0,10
26,42000,3,3.0,4,0,4500,7.66,0,0.11,0,2
38,100000,3,2.0,2,0,16000,10.99,0,0.16,0,11
24,92000,2,4.0,3,1,7200,9.88,0,0.08,0,2
28,62000,0,8.0,4,1,5000,10.25,0,0.08,0,6
30,60000,0,7.0,2,0,4200,10.99,0,0.07,0,5
32,90000,0,8.0,2,1,25000,11.58,0,0.28,0,6
35,85000,0,2.0,3,1,14000,10.65,0,0.16,0,5
24,77000,0,6.0,0,1,12000,12.42,0,0.16,0,2
29,75000,0,2.0,3,2,8000,12.99,0,0.11,0,10
42,64000,0,0.0,0,0,2300,6.99,0,0.04,0,12
23,70000,0,5.0,4,0,10000,6.62,0,0.14,0,4
30,75000,3,5.0,2,1,22000,10.62,0,0.29,0,10
23,41000,0,5.0,0,0,6000,9.32,0,0.15,0,3
23,22080,0,3.0,1,0,6700,10.99,0,0.3,0,4
23,55000,3,5.0,4,0,3600,5.99,0,0.07,0,3
28,53100,3,4.0,3,3,3000,10.99,1,0.06,0,9
38,50000,3,5.0,5,0,4000,7.88,0,0.08,0,12
23,60000,0,8.0,3,1,10000,10.99,0,0.17,0,3
21,28600,3,3.0,4,2,10000,11.34,1,0.35,1,3
39,18996,3,5.0,1,0,2000,7.88,0,0.11,0,12
21,90000,2,6.0,3,0,12000,6.03,0,0.13,0,3
30,120000,0,3.0,2,1,15000,10.99,0,0.13,0,6
32,86000,0,4.0,3,1,10800,12.42,0,0.13,0,7
30,66120,0,10.0,4,2,2800,13.57,0,0.04,0,6
24,29000,3,0.0,3,3,12000,15.05,1,0.41,1,2
26,45000,3,3.0,1,0,6000,5.79,0,0.13,0,2
25,50000,0,9.0,4,0,12000,10.99,0,0.24,0,2
23,141000,0,1.0,5,1,15000,10.99,0,0.11,0,3
24,54996,2,0.0,5,1,12000,11.26,0,0.22,0,3
28,90000,0,13.0,2,0,1800,7.51,0,0.02,0,5
32,65000,3,4.0,5,2,20000,13.8,1,0.31,1,6
21,49000,3,5.0,0,3,6000,14.84,1,0.12,1,4
31,65000,3,2.0,2,0,3000,5.42,0,0.05,0,5
24,40000,3,7.0,4,2,3000,10.99,0,0.07,1,4
22,38272,2,6.0,3,1,4800,9.99,0,0.13,0,2
37,33280,3,2.0,0,2,8400,13.92,0,0.25,0,11
22,40000,0,7.0,1,0,14000,7.49,0,0.35,0,3
23,50000,3,1.0,0,1,6000,11.48,1,0.12,0,4
26,28000,3,5.0,5,0,9800,7.29,1,0.35,0,4
26,51000,3,5.0,4,0,5600,7.49,0,0.11,0,2
24,51996,3,2.0,3,2,15000,13.22,0,0.29,0,3
23,57600,0,6.0,0,0,4000,5.42,0,0.07,0,2
34,38000,2,1.0,2,0,10000,8.94,0,0.26,0,9
22,41000,0,0.0,1,1,6000,11.86,0,0.15,0,2
47,72000,3,5.0,5,3,2500,15.05,0,0.03,0,11
28,59004,0,1.0,4,0,8000,7.37,1,0.14,0,6
28,47000,0,5.0,2,1,9000,12.42,0,0.19,0,8
35,80000,3,5.0,0,0,4800,7.49,0,0.06,0,9
30,24000,3,6.0,3,3,5000,10.99,1,0.21,1,8
28,89400,3,12.0,2,3,5000,15.2,0,0.06,0,6
28,42500,3,2.0,0,0,10000,7.88,0,0.24,0,6
22,39000,2,6.0,3,0,1000,10.99,0,0.03,0,2
22,53000,0,0.0,0,1,4000,10.39,0,0.08,0,2
25,45000,0,1.0,5,0,3000,6.62,0,0.07,0,2
30,53000,3,1.0,3,0,11000,6.62,0,0.21,0,9
26,70000,0,3.0,3,1,3200,9.25,0,0.05,0,4
29,87000,0,4.0,2,1,15000,10.99,0,0.17,0,5
28,75000,3,4.0,0,1,9000,12.21,0,0.12,0,8
21,44500,2,6.0,1,3,5000,13.87,0,0.11,1,3
24,43000,0,6.0,0,2,9250,13.11,0,0.22,0,2
31,60000,0,5.0,3,0,7200,6.03,0,0.12,0,8
26,59000,0,2.0,2,2,20000,13.48,1,0.34,1,3
28,36928,2,2.0,3,3,7800,15.58,0,0.21,1,9
35,51996,2,16.0,5,0,2000,6.17,0,0.04,0,8
41,70000,0,2.0,1,4,14000,16.7,0,0.2,1,13
32,101000,3,0.0,1,3,15000,17.58,1,0.15,0,8
22,70000,0,4.0,5,0,5025,10.99,0,0.07,0,2
42,78000,0,4.0,3,2,8000,10.78,0,0.1,1,13
34,50000,0,11.0,0,0,4000,8.9,0,0.08,0,7
33,77000,0,9.0,4,0,12000,7.29,0,0.16,0,10
32,74000,3,15.0,5,5,15000,17.15,0,0.2,0,6
26,52800,0,10.0,3,0,1925,6.76,0,0.04,0,4
22,19680,3,2.0,1,3,7750,14.83,1,0.39,1,3
28,69996,0,1.0,2,1,7200,11.83,0,0.1,0,10
25,65000,0,1.0,4,1,15000,11.12,0,0.23,0,4
26,46800,0,0.0,3,2,5000,12.87,1,0.11,0,4
23,52000,2,3.0,3,2,9250,13.16,0,0.18,0,3
26,95000,0,1.0,4,1,24000,10.99,0,0.25,0,3
22,49000,0,6.0,5,0,2400,5.79,0,0.05,0,3
29,85000,0,2.0,4,0,10000,7.88,0,0.12,0,5
32,43000,3,2.0,3,1,6950,9.91,0,0.16,0,9
35,27996,3,14.0,3,1,8500,11.58,0,0.3,0,8
23,47184,3,0.0,0,1,5000,10.25,0,0.11,0,2
23,85000,0,0.0,1,2,11000,14.27,0,0.13,0,4
24,53000,0,8.0,2,3,10000,14.91,0,0.19,0,4
21,27000,0,3.0,3,2,9600,13.49,0,0.36,1,2
24,78386,2,3.0,1,0,4000,5.42,0,0.05,0,3
23,16000,0,1.0,0,2,5600,12.84,1,0.35,1,2
31,45000,0,6.0,0,0,2500,7.88,0,0.06,0,8
28,57408,3,2.0,2,1,4800,11.99,0,0.08,0,6
35,34200,3,3.0,1,0,7200,6.99,0,0.21,0,6
32,66000,0,5.0,0,3,2000,15.28,1,0.03,0,7
22,68670,0,5.0,1,0,20000,6.91,0,0.29,0,3
24,44582,0,8.0,4,0,5600,7.49,0,0.13,0,2
31,90000,0,3.0,5,2,16500,12.61,0,0.18,0,6
48,32304,0,22.0,3,1,15000,9.63,0,0.46,0,17
21,60000,0,2.0,5,1,6000,10.62,0,0.1,0,4
26,47000,3,0.0,4,1,8000,10.0,0,0.17,0,4
29,47000,3,7.0,3,1,16000,11.71,1,0.34,0,8
23,70000,0,7.0,5,0,3500,6.03,0,0.05,0,3
21,42000,0,1.0,0,0,2500,7.29,0,0.06,0,4
46,58000,0,10.0,4,2,6300,11.03,0,0.11,0,13
27,70000,3,3.0,3,2,20000,10.99,0,0.29,0,5
24,70000,0,9.0,0,1,12000,11.36,0,0.17,0,4
37,40000,2,6.0,4,1,3000,9.91,0,0.07,0,15
32,37000,3,0.0,5,1,15000,10.62,1,0.41,0,8
23,51996,3,7.0,4,2,4000,13.98,0,0.08,1,2
21,121352,0,5.0,0,2,7750,10.99,0,0.06,0,4
32,83300,3,0.0,3,3,19600,17.19,1,0.2,1,7
22,48000,0,6.0,1,3,12000,16.0,1,0.25,0,4
22,31000,3,2.0,3,0,1600,9.32,0,0.05,0,3
22,25000,3,0.0,0,1,4000,10.36,0,0.16,0,2
30,71400,3,0.0,0,2,9600,12.61,0,0.13,1,9
23,32580,3,0.0,4,1,10000,11.14,1,0.31,0,3
43,141000,0,24.0,3,1,6000,10.99,0,0.04,0,14
24,49232,3,8.0,1,0,8500,6.54,0,0.17,0,4
26,40000,3,11.0,1,1,5000,9.91,0,0.13,0,3
27,78500,3,6.0,5,0,8000,8.59,0,0.1,0,5
28,90000,2,7.0,3,2,8400,12.87,0,0.09,0,8
35,20000,2,1.0,5,0,5500,7.66,0,0.28,0,8
30,49777,0,7.0,3,3,6000,14.54,1,0.12,0,6
23,85000,0,1.0,4,2,15000,12.84,0,0.18,0,3
25,31200,0,0.0,1,4,4750,10.99,1,0.15,0,2
21,39900,3,3.0,0,1,6000,11.49,0,0.15,0,3
33,72000,0,0.0,0,1,6600,10.99,0,0.09,0,9
27,80000,0,0.0,0,2,10000,12.68,0,0.13,0,5
26,51000,0,2.0,5,0,12000,6.17,0,0.24,0,4
24,100000,0,3.0,1,0,10000,5.99,0,0.1,0,2
33,44400,0,3.0,3,2,2000,14.22,1,0.05,1,6
25,84000,3,5.0,0,1,9000,11.36,0,0.11,0,2
21,45000,3,5.0,5,2,4000,12.87,0,0.09,1,2
23,50000,3,1.0,3,0,4000,5.42,0,0.08,0,2
31,79100,0,4.0,3,0,19150,6.99,0,0.24,0,7
33,58344,3,5.0,5,3,11975,16.29,0,0.21,1,9
27,18000,3,2.0,3,1,2400,10.65,0,0.13,0,6
24,94000,3,8.0,2,1,16000,11.89,0,0.17,0,3
24,33000,3,3.0,0,3,6000,15.62,1,0.18,0,2
26,24996,3,2.0,4,1,10000,10.99,1,0.4,0,4
48,19200,2,1.0,1,2,7000,10.99,1,0.36,1,12
28,29000,0,6.0,0,2,5600,10.99,1,0.19,0,5
25,90000,0,2.0,4,2,20000,10.99,0,0.22,1,3
38,40000,3,19.0,5,1,12000,10.59,0,0.3,0,11
21,9000,3,4.0,2,2,3000,15.23,1,0.33,0,4
26,28800,3,5.0,1,3,8000,10.99,0,0.28,1,3
26,65219,3,11.0,0,3,21000,14.09,1,0.32,0,3
24,116000,3,5.0,1,3,21500,15.33,0,0.19,1,3
24,19200,3,2.0,0,1,5000,10.99,1,0.26,0,3
26,30000,3,2.0,3,1,7000,10.71,0,0.23,0,4
23,70000,0,7.0,0,0,4400,6.76,0,0.06,0,4
28,48000,3,1.0,1,0,2500,8.49,0,0.05,0,5
30,55840,3,6.0,3,1,6000,10.25,0,0.11,0,5
23,105000,0,8.0,5,0,10000,10.99,0,0.1,0,3
33,55920,0,9.0,1,0,22000,7.88,0,0.39,0,6
24,91700,3,1.0,1,1,6500,9.88,0,0.07,0,3
24,52000,3,3.0,2,0,6600,10.99,0,0.13,0,3
31,50000,0,4.0,5,0,16000,8.9,0,0.32,0,8
26,65000,3,0.0,2,2,4800,13.72,0,0.07,0,2
29,83000,0,13.0,2,0,7500,8.9,0,0.09,0,6
39,114996,0,15.0,0,0,12500,6.54,0,0.11,0,11
23,100000,0,7.0,1,3,15000,16.0,0,0.15,1,2
22,45996,3,2.0,1,0,8000,7.51,0,0.17,0,3
26,66000,3,0.0,0,0,2875,7.49,0,0.04,0,2
42,29000,3,3.0,3,0,3450,8.0,0,0.12,0,17
38,54400,3,5.0,3,3,10000,15.33,1,0.16,1,15
29,70000,0,13.0,3,0,10000,6.99,0,0.14,0,10
24,25000,0,3.0,5,0,9000,7.14,0,0.36,0,4
21,64424,3,3.0,4,0,5000,6.03,0,0.08,0,4
27,48000,3,5.0,5,1,12000,11.71,0,0.25,0,6
35,82000,0,4.0,2,4,10000,16.69,0,0.12,1,9
27,116000,0,11.0,0,0,18000,7.49,0,0.16,0,10
34,41600,0,16.0,0,0,17500,6.17,0,0.42,0,6
22,85000,3,6.0,5,1,35000,10.37,1,0.41,0,4
23,69996,0,7.0,5,0,3000,6.39,0,0.04,0,4
28,53000,3,0.0,3,2,12000,14.72,0,0.23,0,8
25,80000,3,0.0,1,2,9000,10.99,0,0.11,0,2
25,56004,3,3.0,4,2,7000,14.22,0,0.12,0,4
29,71400,0,14.0,4,2,10000,14.27,1,0.14,0,8
25,19200,3,2.0,2,2,6000,13.11,1,0.31,1,2
25,90000,0,6.0,0,0,15000,8.49,0,0.17,0,2
28,52000,3,4.0,3,2,5000,12.23,0,0.1,1,9
29,86400,0,12.0,4,2,8000,12.99,0,0.09,0,8
25,29328,0,9.0,0,0,10000,7.74,0,0.34,0,3
36,29500,2,4.0,5,1,1250,11.83,0,0.04,0,15
27,24000,2,4.0,1,2,4000,12.99,0,0.17,0,6
22,35000,3,0.0,1,0,3250,6.54,0,0.09,0,3
29,28800,3,1.0,4,0,1400,7.9,0,0.05,0,8
32,65000,3,16.0,0,2,12400,13.49,0,0.19,1,6
31,68000,0,2.0,0,1,18000,10.0,0,0.26,0,10
26,32956,2,10.0,3,0,10000,8.49,0,0.3,0,3
25,32160,3,9.0,0,2,5200,14.65,0,0.16,0,4
23,54996,0,7.0,1,1,2100,11.49,0,0.04,0,3
35,78252,0,19.0,5,3,30000,17.58,0,0.38,0,8
26,137000,0,3.0,1,0,21500,6.62,0,0.16,0,4
25,42000,3,5.0,3,1,6000,12.42,0,0.14,0,2
33,48000,0,2.0,2,0,7500,8.0,0,0.16,0,10
25,115000,3,2.0,2,0,9000,7.51,0,0.08,0,3
36,56900,0,16.0,5,6,6200,10.99,1,0.11,0,11
22,42000,3,3.0,1,1,8500,12.53,0,0.2,0,4
43,20000,2,15.0,1,0,5000,7.14,0,0.25,0,15
23,65000,3,7.0,5,1,20000,11.49,1,0.31,0,3
22,49000,0,6.0,4,0,10000,5.79,1,0.2,0,4
28,19200,3,4.0,5,2,4800,10.99,1,0.25,0,6
25,68000,3,0.0,5,0,4000,6.76,0,0.06,0,2
47,25000,2,2.0,4,2,10750,14.22,0,0.43,1,16
34,75000,0,0.0,2,2,20000,13.06,0,0.27,0,8
21,102000,0,0.0,1,3,18000,14.96,0,0.18,0,3
25,65000,0,0.0,5,0,12000,7.9,0,0.18,0,4
30,54000,0,6.0,3,0,5375,10.99,0,0.1,0,5
22,74800,3,3.0,3,3,20000,14.96,1,0.23,1,4
27,70000,3,0.0,3,1,12000,10.65,0,0.17,0,8
36,31000,3,2.0,1,0,2500,8.9,0,0.08,0,13
31,101000,0,6.0,4,0,12000,9.63,0,0.12,0,7
27,18000,3,0.0,4,1,8000,10.25,1,0.44,0,10
24,68000,3,3.0,4,3,10000,16.02,0,0.15,1,2
24,65000,3,3.0,4,1,10000,12.42,0,0.15,0,2
25,30000,3,0.0,1,4,1500,16.82,1,0.05,1,3
22,48000,3,1.0,4,2,14000,13.92,1,0.29,0,3
23,35000,3,2.0,1,2,6400,10.99,0,0.18,0,4
28,95000,0,12.0,2,0,3500,6.03,0,0.04,0,7
21,12000,3,5.0,5,1,5000,11.49,1,0.42,0,2
29,40000,0,5.0,0,2,4000,14.35,0,0.1,1,6
22,38000,0,6.0,0,0,8500,5.42,0,0.22,0,2
24,40000,3,1.0,3,0,7800,10.99,0,0.2,0,2
22,40000,3,4.0,5,1,12000,10.99,0,0.3,0,3
25,46500,3,5.0,1,0,9500,6.76,0,0.2,0,3
28,32000,3,0.0,0,2,5500,15.96,0,0.17,1,8
45,48000,3,5.0,4,0,14400,8.49,0,0.3,0,15
25,48000,0,6.0,5,0,3200,6.99,0,0.07,0,2
30,60000,3,8.0,3,0,5000,10.99,0,0.08,0,8
31,12996,3,4.0,3,0,1750,6.76,0,0.13,0,10
23,50000,3,5.0,4,1,6000,11.48,0,0.12,0,3
25,22000,2,0.0,4,4,7500,10.99,0,0.34,0,3
25,80000,0,9.0,3,0,3000,6.17,0,0.04,0,4
23,106925,0,7.0,1,1,24250,12.18,0,0.23,0,3
30,134000,0,14.0,0,0,5600,10.99,0,0.04,0,5
29,60000,3,3.0,0,1,8000,12.42,0,0.13,0,7
22,65496,3,6.0,5,1,10000,11.11,0,0.15,0,4
42,69996,0,1.0,4,0,10000,7.66,0,0.14,0,12
39,40000,2,4.0,2,0,15000,5.42,0,0.38,0,13
37,27000,3,0.0,3,1,1800,11.36,0,0.07,0,11
29,95000,3,0.0,5,1,6000,11.49,0,0.06,0,7
21,45996,3,5.0,0,3,5000,10.99,1,0.11,1,3
22,26400,3,0.0,2,2,2400,13.92,1,0.09,0,3
29,70000,0,5.0,0,1,3000,9.63,0,0.04,0,9
22,93218,0,5.0,3,1,12000,11.49,0,0.13,0,3
48,66000,3,6.0,2,1,6000,11.89,0,0.09,0,16
23,42000,3,4.0,1,2,2500,13.61,0,0.06,0,4
23,36000,0,6.0,4,2,14000,12.99,0,0.39,0,3
23,31200,2,7.0,1,1,6000,10.37,0,0.19,0,3
24,45000,0,5.0,4,0,10000,5.79,0,0.22,0,4
27,50000,3,0.0,4,0,18000,8.49,1,0.36,0,9
21,50000,3,2.0,1,3,18000,14.74,1,0.36,0,2
27,85000,0,12.0,5,0,3800,6.03,0,0.04,0,6
41,56000,3,3.0,2,0,9000,5.99,0,0.16,0,16
25,12000,3,2.0,2,1,2000,11.89,1,0.17,0,4
24,45000,3,5.0,1,0,1000,7.4,0,0.02,0,3
26,20280,0,5.0,2,0,7000,8.0,0,0.35,0,2
40,32400,3,1.0,0,1,10000,10.0,1,0.31,0,14
26,130000,0,7.0,5,3,6500,15.99,0,0.05,1,3
26,64000,0,6.0,0,4,9000,18.64,1,0.14,0,4
21,50460,2,4.0,5,2,6000,13.49,0,0.12,0,3
28,43000,3,12.0,3,1,5000,11.71,0,0.12,0,9
22,69996,2,2.0,3,2,8000,12.84,0,0.11,1,4
24,30000,3,1.0,5,2,9500,13.92,1,0.32,0,2
27,120000,0,11.0,4,0,8000,5.99,0,0.07,0,6
23,95000,0,7.0,1,1,14400,11.83,0,0.15,0,3
28,105000,0,8.0,5,1,12000,9.63,0,0.11,0,10
35,72500,0,0.0,0,1,4000,10.25,0,0.06,0,6
31,125000,0,2.0,4,1,25000,10.75,0,0.2,0,7
25,65000,3,3.0,4,0,4000,6.62,0,0.06,0,2
45,140000,0,9.0,2,0,7500,6.62,0,0.05,0,15
35,35300,3,0.0,1,2,7500,12.29,0,0.21,1,7
22,60000,3,5.0,4,0,9000,5.99,0,0.15,0,4
31,73000,3,2.0,5,0,7000,7.9,0,0.1,0,7
24,80000,0,6.0,4,0,16000,7.88,0,0.2,0,2
23,50000,3,4.0,5,1,18225,10.74,1,0.36,0,3
48,56500,0,9.0,0,1,15000,11.14,1,0.27,0,11
42,48000,2,0.0,4,2,3500,14.35,0,0.07,0,12
52,85000,3,5.0,3,0,1000,8.9,0,0.01,0,28
27,36000,3,11.0,2,3,15000,16.77,1,0.42,0,9
28,112000,3,1.0,2,1,6000,12.69,0,0.05,0,10
34,67392,0,0.0,0,2,15000,13.85,1,0.22,1,8
22,114000,3,2.0,5,3,5000,15.31,1,0.04,0,3
29,64000,3,13.0,4,2,4900,10.99,0,0.08,1,10
25,51000,0,0.0,4,0,4200,7.29,0,0.08,0,2
26,42000,3,4.0,0,1,2250,10.38,0,0.05,0,4
28,99996,3,7.0,3,1,5000,11.49,0,0.05,0,10
27,42000,3,5.0,0,4,12000,16.0,1,0.29,1,5
24,36500,0,0.0,1,2,7000,13.16,0,0.19,1,4
31,37000,0,12.0,5,2,22000,12.73,0,0.59,1,6
35,60000,3,4.0,0,2,15000,13.49,0,0.25,1,6
26,40044,3,1.0,5,1,1400,11.86,0,0.03,0,4
24,82500,3,8.0,3,0,9800,7.51,0,0.12,0,4
22,55000,0,2.0,1,0,12000,6.54,0,0.22,0,4
35,106369,0,2.0,3,0,8325,6.99,0,0.08,0,10
27,56525,0,4.0,3,3,12000,15.95,1,0.18,0,10
25,54000,0,9.0,0,1,12000,12.53,1,0.22,0,4
44,115000,0,3.0,2,1,12000,10.99,0,0.1,0,14
32,46000,3,4.0,3,0,9000,7.51,0,0.2,0,5
24,65000,0,1.0,3,0,10000,8.59,0,0.15,0,3
26,60000,3,0.0,5,2,14650,12.61,0,0.24,1,3
37,79000,3,2.0,0,1,6000,10.0,0,0.08,0,16
